OrderID,OrderDate,Gender,AgeGroup,Channel,ShipDate,ItemCode,MapCode,Quantity,Revenue,Cost
108514726,2019-04-15,Male,40s,Online,2019-04-17,B10001,1,55,39488.9,37981.295
108549058,2020-06-03,Male,30s,Online,2020-06-10,C10007,39,99,36268.1,30223.416
108649909,2020-09-15,Female,30s,Online,2020-09-16,C10007,2,51,30252.5,13851.992
108653342,2020-12-17,Female,40s,Online,2020-12-20,C10001,8,59,38734.2,36346.036
108656775,2020-10-16,Male,60s,Online,2020-10-19,A10001,22,43,30647.8,23171.533
108681237,2017-03-30,Female,20s,Offline,,C10005,3,67,21201.4,15057.920
108706128,2018-05-12,Female,30s,Offline,2018-05-16,C10004,39,31,36860.3,16335.872
108715999,2019-09-06,Female,30s,Offline,,C10007,39,71,39751.4,33126.173
108740031,2017-03-09,Female,40s,Online,2017-03-12,C10002,5,63,54063.0,37342.072
108744323,2018-08-24,Female,30s,Online,2018-08-27,C10007,16,47,18273.0,14405.639
108780372,2020-05-05,Male,30s,Offline,,C10004,39,53,39497.0,32914.139
108873069,2018-03-29,Female,30s,Offline,,B10001,1,52,14656.6,12213.861
108884656,2018-01-06,Male,20s,Offline,,C10007,20,38,16477.5,11060.851
108895385,2017-05-25,Female,30s,Offline,2017-05-28,C10002,28,57,12360.0,10299.972
108916413,2019-07-09,Male,30s,Online,2019-07-12,C10006,39,89,38346.2,34787.796
109034860,2020-09-29,Female,40s,Offline,2020-10-01,D10001,38,62,38324.1,17566.635
109056746,2017-06-04,Male,40s,Offline,,B10001,15,61,23182.4,17242.147
109069192,2020-11-03,Female,20s,Online,2020-11-04,C10004,32,57,38801.8,37745.606
109117257,2019-10-12,Male,50s,Offline,,D10002,39,63,33414.0,27845.020
109135711,2018-09-21,Female,50s,Offline,2018-09-27,C10004,21,25,30241.1,30229.154
109160172,2019-01-27,Female,20s,Offline,,A10001,11,41,40309.8,17347.681
109185063,2017-03-30,Male,20s,Offline,,A10001,26,164,19374.6,13614.040
109195363,2020-04-02,Female,40s,Online,2020-04-06,A10002,9,53,38192.3,18792.825
109197509,2020-09-27,Male,50s,Online,2020-10-06,C10006,17,47,36617.1,21386.613
109249866,2020-08-17,Female,20s,Online,2020-08-18,A10002,1,45,35882.1,29901.769
109251153,2020-05-26,Female,30s,Online,2020-05-27,C10007,33,20,31118.3,16708.608
109278190,2020-10-02,Female,40s,Online,2020-10-06,C10003,41,89,39467.2,32889.294
109369170,2020-12-22,Male,30s,Online,2020-12-23,A10002,39,58,38264.5,17658.627
109427535,2017-12-18,Female,20s,Online,2017-12-20,A10001,11,80,31325.4,26104.483
109451568,2020-12-21,Male,30s,Online,2020-12-25,A10002,37,62,31385.0,26154.153
109465301,2019-01-30,Male,30s,Online,2019-02-02,B10001,6,54,31819.9,10238.733
109490621,2020-07-15,Female,20s,Online,2020-07-18,C10005,32,86,38558.0,14778.433
109518516,2018-02-07,Male,50s,Online,2018-02-11,B10001,37,53,16558.5,13798.748
109530532,2020-01-07,Female,50s,Online,2020-01-09,A10002,31,42,38049.0,31707.540
109545981,2018-03-08,Female,50s,Offline,2018-03-18,A10001,6,25,17559.1,14274.960
109576451,2020-02-19,Male,50s,Offline,,C10004,14,88,37609.8,12333.605
109595334,2019-12-09,Female,20s,Offline,,C10004,5,80,37522.0,31268.330
109609067,2020-04-10,Female,50s,Offline,2020-04-10,A10002,1,26,37616.6,31347.152
109611213,2017-04-23,Male,30s,Online,2017-04-28,D10002,1,86,71934.3,4899.360
109629237,2017-04-14,Female,40s,Online,2017-04-14,C10004,26,38,55125.6,25486.360
109673440,2020-03-13,Female,50s,Online,2020-03-17,C10007,12,38,30054.2,18469.064
109678590,2018-12-26,Female,20s,Online,2018-12-29,C10002,9,31,19344.7,15171.344
109739530,2020-05-24,Female,30s,Offline,,C10004,34,52,30759.1,16672.256
109743821,2019-12-24,Male,40s,Online,2019-12-27,D10002,12,78,36655.4,30546.202
109753262,2019-09-13,Male,20s,Online,2019-09-19,C10004,34,74,31868.8,26557.297
109794890,2020-05-11,Female,40s,Online,2020-05-14,A10001,5,79,37576.2,10655.525
109831368,2020-04-11,Female,40s,Offline,2020-04-15,C10006,28,61,35358.6,29465.498
109871280,2019-03-29,Female,20s,Offline,,D10001,2,96,39277.4,36314.892
109874713,2017-08-02,Male,30s,Online,2017-08-05,D10002,9,63,10992.7,9160.571
109923636,2018-02-12,Male,20s,Offline,,C10007,39,51,21315.4,17762.855
109941661,2020-02-04,Male,30s,Online,2020-02-05,C10007,29,88,38515.9,32096.571
110018908,2020-11-25,Male,20s,Online,2020-11-26,C10002,2,53,30028.6,16842.958
110036075,2020-09-08,Male,20s,Online,2020-09-11,C10003,17,57,38105.8,31754.836
110057532,2017-06-20,Male,40s,Offline,2017-06-24,B10001,4,62,14968.5,12473.725
110071694,2020-06-27,Female,40s,Online,2020-06-30,C10006,5,71,30492.0,18840.239
110078561,2019-05-30,Female,30s,Online,2019-05-30,B10001,30,64,30054.8,25045.651
110203874,2020-10-03,Female,50s,Online,2020-10-06,C10006,30,56,30795.8,25663.204
110210311,2017-04-24,Male,50s,Online,2017-05-01,D10001,1,54,11977.5,9981.275
110242068,2020-12-20,Female,20s,Online,2020-12-25,A10002,20,90,39425.9,32854.892
110293138,2017-06-21,Male,20s,Offline,,B10001,11,25,19210.6,16306.396
110354506,2019-01-25,Female,20s,Offline,,C10004,1,83,37464.7,18540.181
110463941,2018-11-08,Female,30s,Offline,,C10005,39,136,10917.5,9097.911
110489690,2020-01-12,Female,30s,Online,2020-01-21,C10004,5,35,27352.2,22793.507
110514581,2019-06-22,Male,30s,Offline,,B10001,39,92,30310.4,25258.643
110530030,2019-06-21,Female,40s,Offline,,B10001,20,89,31251.1,26042.547
110636031,2019-09-25,Female,20s,Offline,,A10001,34,93,38260.8,31883.991
110638606,2019-10-28,Female,20s,Offline,,C10004,32,95,39200.8,16936.414
110642468,2019-11-27,Female,60s,Offline,2019-11-29,B10001,5,60,23320.9,12741.568
110714995,2019-01-04,Female,20s,Offline,,B10001,34,66,10038.1,8365.093
110721433,2017-08-01,Female,20s,Offline,,C10003,21,30,22261.7,13146.112
110787951,2019-08-29,Male,30s,Online,2019-09-03,B10001,5,46,31925.7,26604.745
110821425,2020-07-08,Female,40s,Offline,2020-07-14,A10001,37,99,36612.2,30510.166
110836017,2020-10-07,Female,20s,Online,2020-10-08,C10004,39,81,39312.7,32760.574
110861766,2019-11-27,Female,30s,Online,2019-12-03,B10001,39,96,31063.1,16459.082
110920560,2018-06-21,Female,20s,Offline,,A10002,5,42,19966.2,11381.133
110982787,2019-09-02,Male,50s,Online,2019-09-10,B10001,4,57,36434.7,30362.269
110993945,2017-07-23,Male,50s,Online,2017-07-24,B10001,39,48,96181.2,22366.380
111054027,2018-11-04,Male,30s,Online,2018-11-13,B10001,5,61,13864.9,13860.440
111081063,2020-07-06,Male,30s,Online,2020-07-10,C10006,35,54,31293.0,19126.049
111084926,2020-02-27,Male,40s,Offline,2020-02-27,C10004,3,77,30043.1,19561.060
111090075,2020-02-13,Female,20s,Online,2020-02-20,A10001,11,54,29333.1,24444.291
111090505,2020-12-31,Male,50s,Online,2021-01-03,A10001,31,48,38554.1,36904.092
111199510,2019-03-09,Female,30s,Offline,2019-03-19,B10001,3,42,39158.9,20473.172
111317527,2020-02-14,Female,20s,Online,2020-02-17,C10004,12,99,39222.9,32685.768
111323106,2020-10-27,Female,50s,Online,2020-10-29,C10002,4,58,37303.3,31086.045
111357009,2018-02-24,Male,20s,Offline,,C10007,30,95,10064.3,8386.953
111367309,2017-11-20,Female,30s,Offline,,C10006,31,69,10277.2,8564.367
111385333,2017-03-11,Male,20s,Offline,,C10002,40,70,3340.1,2783.450
111417949,2019-01-10,Female,20s,Offline,,D10001,5,66,36743.0,11690.727
111424815,2020-08-29,Female,50s,Online,2020-09-01,C10005,38,70,38513.6,32094.634
111437261,2020-05-05,Male,30s,Offline,,C10003,38,94,38684.4,15139.736
111454427,2019-06-20,Female,30s,Offline,,C10005,17,21,30089.7,25074.764
111463868,2018-04-21,Female,40s,Online,2018-04-23,C10002,39,32,24733.4,20611.140
111474597,2019-03-09,Female,30s,Offline,,C10003,5,62,32180.9,26817.406
111556994,2018-10-29,Female,40s,Online,2018-10-30,B10001,39,73,45275.3,11334.762
111633813,2018-03-30,Female,40s,Online,2018-04-03,A10001,15,69,15150.4,12625.364
111672008,2017-01-08,Female,30s,Offline,,A10001,35,60,12643.6,10536.359
111743676,2020-01-02,Female,40s,Online,2020-01-02,C10001,38,70,36758.5,30632.083
111762130,2018-11-15,Male,40s,Offline,,A10001,32,39,34062.6,19732.053
111809337,2017-05-03,Male,20s,Online,2017-05-06,A10002,24,43,14964.8,10182.480
111896026,2017-03-18,Male,20s,Offline,,B10001,34,62,28183.2,10955.444
111896884,2020-12-26,Male,30s,Online,2020-12-27,C10002,32,85,32002.0,24276.544
111917483,2020-02-26,Female,20s,Online,2020-03-01,C10007,3,57,30771.9,25643.279
111918771,2019-11-15,Male,20s,Online,2019-11-18,C10007,11,81,36438.6,17049.416
111920058,2018-12-11,Female,30s,Online,2018-12-14,B10001,24,53,44052.4,15078.276
111943662,2019-06-18,Female,30s,Offline,,C10002,17,51,35242.9,29369.117
111944520,2019-04-12,Female,40s,Offline,2019-04-15,A10001,5,37,37724.0,31436.673
111987006,2020-04-20,Female,20s,Online,2020-04-24,C10005,12,46,30340.1,25283.383
111990010,2018-11-07,Female,60s,Offline,,D10001,39,89,10497.5,8747.921
112000310,2019-06-02,Female,50s,Online,2019-06-06,C10004,8,48,39687.0,14514.850
112138068,2020-03-21,Female,30s,Online,2020-03-23,A10001,6,25,30164.0,25136.674
112142789,2018-10-17,Female,30s,Online,2018-10-20,C10002,1,99,15231.4,12692.872
112144076,2017-12-30,Male,60s,Online,2018-01-07,B10001,2,94,10738.0,8948.318
112157809,2018-02-12,Female,30s,Online,2018-02-14,A10001,17,65,24504.3,12533.112
112182271,2019-10-07,Male,30s,Offline,2019-10-11,B10001,7,44,31241.2,18276.365
112184417,2020-05-17,Male,50s,Online,2020-05-19,C10003,6,32,30835.1,16226.659
112192571,2018-12-25,Female,30s,Online,2018-12-27,A10001,39,87,12246.4,10324.039
112199866,2019-08-23,Female,50s,Online,2019-08-25,C10002,12,42,39931.7,14856.356
112221753,2019-12-19,Female,30s,Offline,2019-12-23,B10001,5,91,37464.7,20940.777
112224757,2018-09-23,Female,50s,Online,2018-09-25,B10001,31,60,19858.4,15514.477
112228190,2019-09-13,Female,20s,Online,2019-09-23,C10004,9,33,30604.9,15854.966
112269389,2020-12-15,Female,50s,Online,2020-12-18,C10003,24,88,35828.1,13370.112
112312734,2020-06-25,Male,40s,Online,2020-06-26,D10001,38,83,36541.5,30451.239
112324321,2018-01-22,Male,20s,Online,2018-01-26,D10002,14,28,20007.3,11351.001
112326037,2017-07-13,Male,50s,Online,2017-07-18,A10001,23,95,49358.4,18074.971
112381827,2020-01-14,Female,20s,Online,2020-01-18,C10006,28,30,38819.8,32349.808
112382686,2019-09-12,Male,60s,Online,2019-09-14,B10001,33,81,38045.4,15152.633
112400281,2019-06-20,Male,30s,Online,2019-06-23,C10002,5,71,38330.3,37442.518
112450921,2019-03-10,Male,20s,Online,2019-03-10,C10001,37,55,34436.8,28697.352
112481391,2020-11-24,Female,20s,Online,2020-11-25,C10005,2,64,34320.4,28600.348
112486541,2018-04-21,Female,50s,Online,2018-04-25,B10001,18,89,21483.3,17902.757
112546193,2019-07-22,Female,60s,Offline,2019-07-31,C10003,5,34,36907.1,30755.917
112587392,2017-06-29,Male,50s,Offline,,C10001,3,56,17906.8,14922.324
112618720,2020-07-29,Female,30s,Online,2020-08-03,C10003,8,32,30686.6,25572.200
112643611,2019-05-06,Male,30s,Offline,2019-05-07,B10001,12,91,35628.4,14877.898
112648761,2017-06-01,Male,40s,Online,2017-06-02,A10002,20,76,16358.1,13631.742
112728154,2020-02-16,Female,30s,Online,2020-02-20,D10001,35,95,31385.0,26154.184
112735879,2019-04-23,Female,20s,Offline,,A10002,30,56,39730.6,39078.828
112802827,2017-02-08,Female,40s,Offline,,B10001,25,87,16753.3,13961.070
112804114,2017-02-16,Male,30s,Online,2017-02-18,D10002,23,59,26832.4,23948.986
112832438,2018-11-14,Male,60s,Offline,,B10001,31,93,14426.4,12022.033
112840163,2020-09-10,Female,30s,Online,2020-09-16,A10001,3,60,37244.7,31037.227
112926423,2019-06-25,Female,30s,Online,2019-06-27,C10001,35,74,39124.5,14977.325
112951743,2020-11-24,Male,40s,Offline,2020-11-25,C10003,39,56,37411.4,31176.203
112968051,2017-01-14,Male,30s,Offline,,D10002,21,25,24576.2,20480.176
113004100,2017-01-01,Female,30s,Online,2017-01-04,C10002,5,67,12439.3,1979.120
113013541,2019-02-21,Male,20s,Online,2019-02-26,D10002,17,74,37834.2,10281.862
113014400,2020-06-07,Female,30s,Online,2020-06-10,C10005,17,27,39778.3,37493.710
113041865,2017-12-26,Male,20s,Online,2017-12-27,B10001,9,84,10460.7,8717.228
113082206,2018-12-28,Female,20s,Offline,2018-12-29,C10005,41,63,34364.4,2221.320
113091647,2018-02-24,Male,60s,Online,2018-02-26,B10001,24,55,16318.1,13598.379
113110959,2020-11-16,Female,60s,Online,2020-11-16,C10006,5,59,30241.5,25201.232
113116109,2017-03-11,Male,20s,Online,2017-03-13,C10002,5,74,18406.0,17086.636
113118684,2020-07-05,Male,30s,Online,2020-07-09,C10001,5,96,32435.1,27029.240
113144004,2018-05-19,Female,20s,Online,2018-05-22,B10001,5,97,20023.9,16686.542
113220393,2017-09-03,Male,50s,Offline,,C10003,34,60,52238.7,11146.240
113268887,2020-09-06,Male,30s,Online,2020-09-06,C10004,10,97,31125.7,23413.876
113270604,2019-02-09,Male,20s,Online,2019-02-12,B10001,5,138,28447.2,10759.702
113293778,2017-05-09,Female,50s,Online,2017-05-12,C10004,1,82,26845.2,24960.302
113312661,2020-03-02,Male,30s,Offline,2020-03-10,A10002,32,56,30658.1,15478.473
113393771,2017-01-04,Female,20s,Offline,,C10004,34,31,19819.9,15436.288
113420808,2018-11-21,Female,30s,Online,2018-11-26,A10001,4,94,31094.6,20409.180
113422095,2017-10-11,Male,30s,Offline,2017-10-15,D10002,8,42,49561.0,16813.989
113428103,2018-07-27,Female,30s,Online,2018-07-28,A10001,39,60,16587.1,13822.606
113510501,2019-04-24,Male,40s,Offline,,A10001,20,28,38872.3,32393.573
113529384,2020-01-19,Female,30s,Offline,,C10006,23,91,31661.9,26384.881
113541400,2019-06-13,Male,30s,Online,2019-06-14,B10001,15,95,11421.2,9517.689
113547408,2020-07-25,Male,50s,Online,2020-07-30,C10003,3,20,32004.6,14274.298
113553416,2018-04-16,Male,60s,Online,2018-04-19,C10002,9,29,35765.0,26494.509
113558995,2017-02-17,Female,30s,Offline,,B10001,30,50,17082.2,12850.504
113562428,2018-07-09,Male,30s,Offline,,A10002,24,62,21931.4,18276.158
113574874,2020-10-22,Male,50s,Offline,2020-10-24,A10001,16,87,31347.7,26123.049
113577020,2020-05-18,Female,60s,Online,2020-05-21,C10007,5,56,39781.4,33151.136
113607490,2020-04-14,Female,60s,Online,2020-04-19,A10001,21,20,34705.1,28920.948
113623368,2020-04-28,Male,40s,Online,2020-04-30,C10001,26,98,32651.0,15289.062
113630235,2018-08-13,Female,30s,Offline,,A10002,39,39,21224.3,17686.879
113655984,2019-10-25,Male,20s,Offline,2019-10-29,C10007,17,31,38970.1,17452.782
113692891,2020-02-25,Female,30s,Online,2020-02-28,B10001,24,60,31555.4,16179.738
113713061,2017-08-14,Male,40s,Offline,,B10001,40,35,68081.0,50895.790
113780868,2020-10-07,Female,30s,Online,2020-10-09,C10001,12,54,38860.3,32383.587
113793313,2020-01-11,Male,60s,Offline,2020-01-15,C10007,18,161,36984.4,30820.353
113823354,2017-08-01,Female,50s,Online,2017-08-06,A10001,20,51,24435.0,16085.478
113844811,2017-06-30,Male,50s,Offline,,B10001,39,62,22158.3,18465.253
113874852,2017-08-21,Male,20s,Online,2017-08-25,D10002,31,86,15128.2,12606.853
113901031,2018-03-29,Female,30s,Offline,2018-04-08,A10001,3,92,16627.2,13255.113
113927209,2019-02-14,Female,40s,Offline,,C10003,4,44,22493.7,17950.480
113979566,2020-11-04,Female,20s,Online,2020-11-05,C10003,5,83,31337.0,26114.179
114006173,2017-08-06,Female,20s,Offline,,B10001,33,79,51483.3,16323.794
114018189,2020-06-21,Male,30s,Online,2020-06-30,C10006,28,72,38820.5,32350.382
114102733,2020-08-10,Female,30s,Online,2020-08-10,A10001,18,52,38090.8,15532.799
114107453,2018-02-17,Female,20s,Online,2018-02-20,B10001,16,48,28033.4,23361.158
114135777,2019-10-08,Male,30s,Online,2019-10-15,D10002,4,56,10477.8,8731.488
114139211,2017-09-23,Female,60s,Offline,,A10001,5,31,17817.7,14848.112
114141356,2020-03-22,Male,30s,Online,2020-03-28,C10002,35,49,31298.1,26081.760
114158093,2020-09-10,Male,30s,Online,2020-09-13,C10002,33,45,31231.3,19131.545
114191138,2018-05-29,Female,30s,Offline,,A10001,17,56,15405.6,12409.958
114237058,2018-06-03,Male,20s,Offline,,C10004,34,46,18187.5,13891.588
114317309,2019-06-16,Female,40s,Offline,,C10004,39,37,39733.9,37515.238
114351212,2020-05-19,Female,30s,Offline,2020-05-21,C10001,39,82,30184.9,15645.470
114371812,2019-09-02,Female,20s,Online,2019-09-04,A10002,18,45,33799.9,28166.615
114390265,2020-05-04,Male,30s,Online,2020-05-05,A10002,33,55,37514.1,16003.552
114427602,2019-06-30,Male,50s,Online,2019-07-02,C10002,3,69,30388.0,25323.358
114436185,2020-06-28,Male,40s,Online,2020-07-02,C10007,5,84,37594.0,31328.319
114569222,2019-02-02,Male,30s,Offline,,C10002,21,87,37084.0,16020.447
114573085,2020-03-08,Female,50s,Online,2020-03-14,C10004,32,58,36816.3,30680.231
114596259,2019-04-25,Male,40s,Online,2019-05-05,B10001,5,63,37657.3,31381.046
114631450,2020-12-05,Male,20s,Online,2020-12-06,C10005,33,55,30359.9,25299.939
114637887,2019-06-10,Female,50s,Online,2019-06-13,A10002,39,62,30185.2,25154.362
114697968,2020-08-04,Male,40s,Online,2020-08-04,C10006,5,57,39782.7,38517.077
114764487,2020-03-10,Male,30s,Online,2020-03-12,A10002,1,147,36094.9,16512.561
114846885,2019-01-22,Female,20s,Offline,,C10007,17,26,35520.8,29600.688
114861047,2020-04-17,Female,30s,Online,2020-04-18,C10001,8,33,30490.1,18219.697
114870488,2018-10-06,Male,20s,Online,2018-10-12,D10001,5,46,56883.2,21886.851
114926278,2020-02-14,Female,20s,Online,2020-02-14,C10001,30,53,36254.3,12398.879
114937436,2017-11-26,Male,40s,Online,2017-12-01,A10002,17,70,60803.5,16634.074
114942157,2018-03-09,Male,50s,Offline,,A10001,40,93,88560.4,14626.785
114958035,2017-11-07,Male,60s,Offline,,B10001,11,72,15214.6,3356.200
114960181,2020-05-07,Male,30s,Online,2020-05-09,C10003,6,32,30273.6,16263.765
114988505,2018-12-07,Female,20s,Online,2018-12-10,B10001,9,52,61539.3,21408.729
114997518,2019-03-11,Female,50s,Online,2019-03-11,B10001,16,59,37870.1,11422.381
115091073,2018-02-18,Female,30s,Online,2018-02-25,C10002,15,58,41720.7,12801.753
115110814,2018-01-20,Male,20s,Offline,,B10001,39,86,33901.3,28251.114
115130984,2018-11-01,Male,30s,Online,2018-11-05,B10001,4,86,13879.8,12606.325
115152013,2020-08-26,Female,40s,Offline,2020-08-29,C10007,6,47,33279.8,27733.195
115192782,2018-08-02,Male,30s,Offline,,B10001,20,58,18404.2,10878.202
115216386,2019-03-28,Female,30s,Offline,,A10001,1,28,39277.6,38949.878
115236556,2020-09-05,Male,40s,Offline,,B10001,21,64,32173.2,26811.024
115259730,2019-01-05,Male,40s,Online,2019-01-08,B10001,9,20,36807.3,30672.761
115293633,2020-10-28,Male,30s,Online,2020-11-01,D10002,30,85,34682.4,11280.338
115306937,2019-08-20,Female,40s,Online,2019-08-20,C10002,5,30,38376.5,31869.952
115323245,2020-02-27,Male,20s,Offline,2020-03-06,C10007,5,79,39725.9,33104.939
115421950,2019-08-29,Male,20s,Online,2019-08-31,B10001,23,73,15162.5,12635.458
115459287,2020-11-08,Female,30s,Online,2020-11-12,C10003,5,39,31807.3,23274.391
115491902,2017-06-29,Female,20s,Online,2017-07-01,C10003,39,39,49140.3,34413.939
115523231,2020-07-01,Male,20s,Online,2020-07-05,C10003,20,82,30236.0,25196.627
115550696,2017-11-05,Female,50s,Offline,,A10001,32,57,13850.2,11541.829
115585029,2018-11-27,Female,20s,Offline,2018-12-02,C10003,39,73,10771.9,8976.563
115616357,2020-08-27,Female,40s,Offline,2020-08-30,C10005,5,79,30838.6,15875.910
115658414,2019-06-24,Male,50s,Online,2019-06-24,C10004,35,61,30638.0,20544.327
115719354,2019-09-03,Female,20s,Online,2019-09-07,B10001,32,98,38617.1,32180.918
115721929,2017-08-12,Male,40s,Offline,,B10001,1,42,14889.9,14516.894
115737378,2020-06-23,Male,20s,Online,2020-06-28,C10002,5,53,38637.4,11194.395
115823638,2020-10-17,Female,30s,Online,2020-10-17,A10002,6,100,37610.8,31342.358
115885865,2019-01-17,Male,40s,Offline,,C10006,24,30,30763.2,25635.967
115915906,2020-12-25,Male,30s,Offline,,C10006,24,84,38581.9,19578.089
115937364,2017-08-02,Male,30s,Offline,,C10006,32,53,38015.1,19868.311
115954101,2018-07-20,Male,40s,Online,2018-07-24,B10001,32,58,14700.7,12250.578
115975558,2017-09-08,Female,60s,Online,2017-09-16,B10001,9,45,58542.8,26996.592
116004312,2017-09-30,Female,20s,Online,2017-10-02,B10001,32,46,24437.2,20364.300
116130912,2019-08-17,Female,60s,Offline,,A10001,39,30,36957.2,30797.634
116142070,2019-06-30,Male,40s,Online,2019-07-04,D10002,39,59,39316.0,32763.351
116162240,2020-06-21,Female,30s,Online,2020-06-23,C10006,5,75,39661.5,38248.034
116216313,2020-10-20,Female,30s,Offline,2020-10-29,A10001,41,98,36237.2,30197.682
116278970,2018-01-03,Female,40s,Online,2018-01-11,B10001,23,65,18568.8,11651.584
116343343,2018-03-27,Female,20s,Offline,,C10007,26,47,10038.5,8365.384
116359651,2017-06-21,Male,30s,Online,2017-06-27,A10001,3,92,15015.1,14925.250
